,year,month,day,hour,czas,temperature,wilgotnosc,predkosc_wiatru,aqi,o3,so2,no2,pm10,pm25,co
1067,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1068,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1069,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1070,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1071,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1072,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1073,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1074,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1075,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1076,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1077,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1078,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1079,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1080,2024,1,25,0,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1081,2024,1,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1082,2024,1,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1083,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1084,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1085,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1086,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1087,2024,1,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1088,2024,1,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1089,2024,1,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1090,2024,1,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1091,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1092,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1093,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1094,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1095,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1096,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1097,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1098,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1099,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1100,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1101,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1102,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1103,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1104,2024,1,25,0,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1105,2024,1,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1106,2024,1,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1107,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1108,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1109,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1110,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1111,2024,1,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1112,2024,1,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1113,2024,1,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1114,2024,1,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1115,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1116,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1117,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1118,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1119,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1120,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1121,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1122,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1123,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1124,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1125,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1126,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1127,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1128,2024,1,25,0,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1129,2024,1,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1130,2024,1,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1131,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1132,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1133,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1134,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1135,2024,1,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1136,2024,1,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1137,2024,1,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1138,2024,1,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1139,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1140,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1141,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1142,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1143,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1144,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1145,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1146,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1147,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1148,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1149,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1150,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1151,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1152,2024,1,25,0,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1153,2024,1,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1154,2024,1,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1155,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1156,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1157,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1158,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1159,2024,1,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1160,2024,1,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1161,2024,1,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1162,2024,1,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1163,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1164,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1165,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1166,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1167,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1168,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1169,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1170,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1171,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1172,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1173,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1174,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1175,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1176,2024,1,25,0,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1177,2024,1,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1178,2024,1,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1179,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1180,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1181,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1182,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1183,2024,1,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1184,2024,1,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1185,2024,1,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1186,2024,1,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1187,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1188,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1189,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1190,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1191,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1192,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1193,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1194,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1195,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1196,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1197,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1198,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1199,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1200,2024,1,25,0,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1201,2024,1,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1202,2024,1,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1203,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1204,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1205,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1206,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1207,2024,1,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1208,2024,1,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1209,2024,1,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1210,2024,1,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1211,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1212,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1213,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1214,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1215,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1216,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1217,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1218,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1219,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1220,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1221,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1222,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1223,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1224,2024,1,25,0,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1225,2024,1,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1226,2024,1,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1227,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1228,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1229,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1230,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1231,2024,1,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1232,2024,1,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1233,2024,1,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1234,2024,1,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1235,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1236,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1237,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1238,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1239,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1240,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1241,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1242,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1243,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1244,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1245,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1246,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1247,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1248,2024,1,25,0,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1249,2024,1,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1250,2024,1,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1251,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1252,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1253,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1254,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1255,2024,1,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1256,2024,1,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1257,2024,1,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1258,2024,1,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1259,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1260,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1261,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1262,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1263,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1264,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1265,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1266,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1267,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1268,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1269,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1270,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1271,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1272,2024,1,25,0,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1273,2024,1,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1274,2024,1,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1275,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1276,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1277,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1278,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1279,2024,1,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1280,2024,1,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1281,2024,1,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1282,2024,1,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1283,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1284,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1285,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1286,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1287,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1288,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1289,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1290,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1291,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1292,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1293,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1294,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1295,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1296,2024,1,25,0,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1297,2024,1,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1298,2024,1,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1299,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1300,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1301,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1302,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
